	weight	causal_ROC	independent_ROC
7565	(0.25, 0.05, 0.1, 0.05, 0.15, 0.4)	0.8626899785348539	0.8914817184395425
8925	(0.3, 0.35, 0.05, 0.1, 0.05, 0.15)	0.8626894189221058	0.887029566523185
7245	(0.2, 0.2, 0.35, 0.15, 0.05, 0.05)	0.8626859813009397	0.8808888292671833
8768	(0.3, 0.15, 0.3, 0.05, 0.1, 0.1)	0.8626854216881918	0.8870293623392617
7713	(0.25, 0.05, 0.3, 0.1, 0.05, 0.25)	0.8626821439563822	0.8862297388292859
887	(0.05, 0.1, 0.15, 0.55, 0.1, 0.05)	0.8626802252841035	0.8732295997329149
9864	(0.5, 0.2, 0.05, 0.15, 0.05, 0.05)	0.8626790261139292	0.8883812405360751
2536	(0.05, 0.4, 0.2, 0.2, 0.1, 0.05)	0.8626775071650418	0.8758372483244669
9247	(0.35, 0.15, 0.25, 0.1, 0.05, 0.1)	0.8626769475522938	0.8863172237872134
2541	(0.05, 0.4, 0.25, 0.05, 0.2, 0.05)	0.8626747890459802	0.8789857251563765
4095	(0.1, 0.2, 0.2, 0.05, 0.05, 0.4)	0.8626747091013018	0.8863435163939587
2618	(0.05, 0.45, 0.2, 0.1, 0.15, 0.05)	0.8626745492119454	0.8775212238193804
9792	(0.5, 0.05, 0.1, 0.05, 0.25, 0.05)	0.8626743893225888	0.8917939156583436
8367	(0.3, 0.05, 0.05, 0.1, 0.1, 0.4)	0.8626718310928836	0.8912451242449748
9444	(0.4, 0.05, 0.25, 0.05, 0.15, 0.1)	0.8626696725865701	0.889560983832277
728	(0.05, 0.1, 0.05, 0.65, 0.1, 0.05)	0.8626673541908999	0.8715594066528274
4756	(0.1, 0.55, 0.05, 0.1, 0.1, 0.1)	0.8626651157399079	0.8806249136930263
8770	(0.3, 0.15, 0.3, 0.1, 0.05, 0.1)	0.8626627173995596	0.8851500456555254
4451	(0.1, 0.3, 0.15, 0.05, 0.05, 0.35)	0.8626605588932459	0.8858904558277295
7920	(0.25, 0.1, 0.35, 0.05, 0.1, 0.15)	0.8626565616593317	0.8866460934086791
4602	(0.1, 0.35, 0.3, 0.05, 0.15, 0.05)	0.8626554424338357	0.8809028394256162
1512	(0.05, 0.15, 0.4, 0.1, 0.05, 0.25)	0.8626542432636615	0.8812180994032679
4328	(0.1, 0.25, 0.25, 0.05, 0.05, 0.3)	0.862653283927522	0.884825903677208
1771	(0.05, 0.2, 0.25, 0.05, 0.05, 0.4)	0.8626528842041307	0.8848182703397658
4679	(0.1, 0.4, 0.25, 0.05, 0.15, 0.05)	0.8626512053658869	0.8808457386061288
5942	(0.15, 0.2, 0.35, 0.2, 0.05, 0.05)	0.862649846306356	0.8789039337886194
5757	(0.15, 0.15, 0.4, 0.15, 0.05, 0.1)	0.862647847689399	0.8805573916402202
6635	(0.2, 0.05, 0.35, 0.1, 0.05, 0.25)	0.8626458490724418	0.8850261295737357
7481	(0.2, 0.45, 0.05, 0.1, 0.05, 0.15)	0.8626451295703373	0.8843879762809902
4347	(0.1, 0.25, 0.25, 0.3, 0.05, 0.05)	0.8626440103448413	0.8765171336698536
8668	(0.3, 0.1, 0.3, 0.05, 0.1, 0.15)	0.8626438504554849	0.887813593522708
7755	(0.25, 0.1, 0.05, 0.05, 0.15, 0.4)	0.8626379345492918	0.8919116826627492
4269	(0.1, 0.25, 0.15, 0.05, 0.05, 0.4)	0.8626360158770132	0.8865447475036473
4949	(0.15, 0.05, 0.15, 0.1, 0.05, 0.5)	0.8626356161536216	0.887646139145878
3922	(0.1, 0.15, 0.4, 0.1, 0.05, 0.2)	0.8626325782558469	0.8818506376381211
8340	(0.25, 0.4, 0.1, 0.1, 0.05, 0.1)	0.8626312991409945	0.8845193293695266
5494	(0.15, 0.1, 0.4, 0.1, 0.05, 0.2)	0.8626282612432197	0.8830782227982095
480	(0.05, 0.05, 0.3, 0.4, 0.05, 0.15)	0.8626273019070801	0.8763426742138072
3169	(0.1, 0.05, 0.4, 0.3, 0.1, 0.05)	0.862627221962402	0.8769701628231714
4178	(0.1, 0.2, 0.4, 0.05, 0.1, 0.15)	0.8626261027369061	0.8828445892705307
6087	(0.15, 0.25, 0.35, 0.05, 0.1, 0.1)	0.8626247436773753	0.88329429650848
6297	(0.15, 0.4, 0.2, 0.15, 0.05, 0.05)	0.8626245837880187	0.8792583892263264
9294	(0.35, 0.25, 0.05, 0.1, 0.05, 0.2)	0.8626216258349222	0.8888190108677364
4590	(0.1, 0.35, 0.2, 0.25, 0.05, 0.05)	0.8626207464434612	0.8766447721816305
4667	(0.1, 0.4, 0.15, 0.25, 0.05, 0.05)	0.8626201068860349	0.8763987148475387
7946	(0.25, 0.15, 0.05, 0.1, 0.05, 0.4)	0.8626196272179651	0.889394283365318
4153	(0.1, 0.2, 0.25, 0.35, 0.05, 0.05)	0.8626177884903645	0.8761777485763356
9162	(0.35, 0.1, 0.25, 0.1, 0.05, 0.15)	0.8626154700946944	0.8870272576742056
2240	(0.05, 0.3, 0.2, 0.05, 0.05, 0.35)	0.862615310205338	0.8842769866121942
2604	(0.05, 0.45, 0.15, 0.1, 0.05, 0.2)	0.8626124321969196	0.8803959685423567
9486	(0.4, 0.1, 0.1, 0.05, 0.15, 0.2)	0.8626117126948152	0.8918144125829568
2057	(0.05, 0.25, 0.25, 0.05, 0.05, 0.35)	0.8626103536352844	0.8841350630790107
5150	(0.15, 0.05, 0.4, 0.05, 0.1, 0.25)	0.8626094742438233	0.885677452729537
9223	(0.35, 0.15, 0.15, 0.05, 0.1, 0.2)	0.8626073157375098	0.8900925295573506
5489	(0.15, 0.1, 0.35, 0.3, 0.05, 0.05)	0.8626059566779789	0.877907296352295
2631	(0.05, 0.5, 0.05, 0.05, 0.1, 0.25)	0.8626053171205526	0.8838958537595789
6529	(0.2, 0.05, 0.2, 0.05, 0.1, 0.4)	0.8626044377290916	0.8893222378532868
2282	(0.05, 0.3, 0.25, 0.25, 0.05, 0.1)	0.8626043577844132	0.8763776446372946
2633	(0.05, 0.5, 0.05, 0.1, 0.05, 0.25)	0.8626021992780994	0.8816170747894926
2206	(0.05, 0.3, 0.15, 0.05, 0.05, 0.4)	0.8626006803292122	0.8851706760850113
5905	(0.15, 0.2, 0.25, 0.05, 0.05, 0.3)	0.8625998808824293	0.8860011549270963
4681	(0.1, 0.4, 0.25, 0.1, 0.1, 0.05)	0.8625994012143596	0.8792996108191595
7923	(0.25, 0.1, 0.35, 0.1, 0.05, 0.15)	0.8625991613803249	0.8847283508812137
3192	(0.1, 0.05, 0.5, 0.15, 0.15, 0.05)	0.8625986017675769	0.8787557747925459
7683	(0.25, 0.05, 0.25, 0.05, 0.1, 0.3)	0.8625977223761156	0.8889250530030051
557	(0.05, 0.05, 0.45, 0.05, 0.35, 0.05)	0.8625968429846547	0.8790557288291743
5880	(0.15, 0.2, 0.2, 0.05, 0.05, 0.35)	0.862595803703837	0.8868445287692636
1729	(0.05, 0.2, 0.2, 0.05, 0.05, 0.45)	0.8625951641464107	0.885600004196765
579	(0.05, 0.05, 0.5, 0.05, 0.15, 0.2)	0.8625949243123758	0.88239203916411
1120	(0.05, 0.1, 0.5, 0.1, 0.15, 0.1)	0.8625945245889843	0.8792574468389878
2108	(0.05, 0.25, 0.35, 0.15, 0.05, 0.15)	0.8625925259720273	0.8786365392345377
2895	(0.1, 0.05, 0.15, 0.1, 0.05, 0.55)	0.8625923660826706	0.8870309172783704
4758	(0.1, 0.55, 0.05, 0.15, 0.1, 0.05)	0.8625920463039576	0.8778741635841176
9135	(0.35, 0.1, 0.15, 0.1, 0.05, 0.25)	0.8625914067465315	0.8887854775849401
2611	(0.05, 0.45, 0.15, 0.2, 0.1, 0.05)	0.86259100702314	0.8754307102798502
9687	(0.45, 0.1, 0.05, 0.1, 0.1, 0.2)	0.8625891682955396	0.8915704285010098
7708	(0.25, 0.05, 0.3, 0.05, 0.1, 0.25)	0.862588448793435	0.8881175684119806
8072	(0.25, 0.15, 0.35, 0.05, 0.1, 0.1)	0.8625883688487567	0.8857748170480634
3838	(0.1, 0.15, 0.2, 0.45, 0.05, 0.05)	0.8625863702317996	0.8754600734986732
6259	(0.15, 0.35, 0.25, 0.15, 0.05, 0.05)	0.8625850111722688	0.8793616984383134
9612	(0.45, 0.05, 0.05, 0.05, 0.25, 0.15)	0.8625769367597622	0.8929575441310567
9636	(0.45, 0.05, 0.1, 0.05, 0.2, 0.15)	0.8625764570916926	0.8923108936458088
1483	(0.05, 0.15, 0.3, 0.35, 0.1, 0.05)	0.8625762172576577	0.8750441194338991
2299	(0.05, 0.3, 0.35, 0.1, 0.15, 0.05)	0.8625726996918133	0.8779469394463361
1517	(0.05, 0.15, 0.4, 0.2, 0.05, 0.15)	0.8625718203003521	0.8779472849883603
8918	(0.3, 0.3, 0.2, 0.05, 0.1, 0.05)	0.8625693420153253	0.8862520655559815
588	(0.05, 0.05, 0.5, 0.15, 0.1, 0.15)	0.862565264836733	0.8790551712499988
2297	(0.05, 0.3, 0.35, 0.05, 0.2, 0.05)	0.8625635060538108	0.8791028717557845
2616	(0.05, 0.45, 0.2, 0.05, 0.2, 0.05)	0.8625630263857411	0.8787209928465262
8888	(0.3, 0.25, 0.25, 0.05, 0.1, 0.05)	0.8625618272155667	0.886107369833377
584	(0.05, 0.05, 0.5, 0.1, 0.1, 0.2)	0.8625610277687841	0.8808467359660621
9640	(0.45, 0.05, 0.1, 0.1, 0.1, 0.2)	0.8625604681560362	0.8911180354591457
6664	(0.2, 0.05, 0.45, 0.05, 0.15, 0.1)	0.8625592689858619	0.8847479682443111
8537	(0.3, 0.05, 0.4, 0.1, 0.1, 0.05)	0.862558469539079	0.8846801870349869
4711	(0.1, 0.45, 0.15, 0.1, 0.05, 0.15)	0.8625573503135829	0.8809738326051191
1990	(0.05, 0.25, 0.15, 0.05, 0.05, 0.45)	0.8625550319179127	0.885807321558015
1524	(0.05, 0.15, 0.45, 0.05, 0.25, 0.05)	0.8625545522498431	0.8791990109707708
8299	(0.25, 0.3, 0.25, 0.05, 0.1, 0.05)	0.8625543923604866	0.8849262522223065
2597	(0.05, 0.45, 0.1, 0.25, 0.05, 0.1)	0.8625531132456341	0.8755707019189898
6338	(0.15, 0.5, 0.1, 0.05, 0.15, 0.05)	0.8625527934669208	0.8825526298198243
3152	(0.1, 0.05, 0.4, 0.1, 0.05, 0.3)	0.8625512745180335	0.8831910501223156
9304	(0.35, 0.25, 0.1, 0.05, 0.1, 0.15)	0.8625511945733553	0.8896556309339776
4727	(0.1, 0.5, 0.05, 0.1, 0.05, 0.2)	0.8625508747946421	0.8822558877533749
6028	(0.15, 0.25, 0.15, 0.05, 0.05, 0.35)	0.8625507948499638	0.8870519325160198
9245	(0.35, 0.15, 0.25, 0.05, 0.1, 0.1)	0.8625496756244678	0.8881453845449231
8338	(0.25, 0.4, 0.1, 0.05, 0.1, 0.1)	0.8625477569521891	0.8865049002256828
2113	(0.05, 0.25, 0.4, 0.05, 0.15, 0.1)	0.8625464778373365	0.8804436690481423
2106	(0.05, 0.25, 0.35, 0.1, 0.05, 0.2)	0.86254631794798	0.8804013715630977
1112	(0.05, 0.1, 0.45, 0.2, 0.15, 0.05)	0.8625430402161705	0.8764468158679433
9818	(0.5, 0.1, 0.05, 0.05, 0.25, 0.05)	0.8625422407693877	0.8921955375823443
1530	(0.05, 0.15, 0.45, 0.15, 0.1, 0.1)	0.8625416811566395	0.8781971118718062
6257	(0.15, 0.35, 0.25, 0.1, 0.05, 0.1)	0.8625411215438916	0.8814137076018365
6139	(0.15, 0.3, 0.15, 0.05, 0.05, 0.3)	0.8625408017651786	0.8863464770608471
9715	(0.45, 0.1, 0.2, 0.05, 0.15, 0.05)	0.8625404020417873	0.8897618693999417
548	(0.05, 0.05, 0.4, 0.3, 0.15, 0.05)	0.862538643258865	0.8754089175726466
949	(0.05, 0.1, 0.2, 0.5, 0.1, 0.05)	0.8625370443652992	0.8736614879969381
4604	(0.1, 0.35, 0.3, 0.1, 0.1, 0.05)	0.8625344061909159	0.8793860512977869
4511	(0.1, 0.3, 0.35, 0.05, 0.15, 0.05)	0.8625343262462377	0.8808501128540251
1103	(0.05, 0.1, 0.45, 0.05, 0.1, 0.25)	0.8625308886250713	0.8829450948801856
6159	(0.15, 0.3, 0.2, 0.05, 0.05, 0.25)	0.8625295295655406	0.8853871660163567
6486	(0.2, 0.05, 0.15, 0.1, 0.05, 0.45)	0.862529369676184	0.8880996787590041
9255	(0.35, 0.2, 0.05, 0.1, 0.05, 0.25)	0.8625272911145487	0.8894528684448635
6064	(0.15, 0.25, 0.25, 0.05, 0.05, 0.25)	0.8625244131061305	0.8852409467675548
4717	(0.1, 0.45, 0.2, 0.05, 0.15, 0.05)	0.8625221746551388	0.8806638499965634
2643	(0.05, 0.5, 0.1, 0.05, 0.1, 0.2)	0.8625221746551387	0.8824616737352
8919	(0.3, 0.3, 0.2, 0.1, 0.05, 0.05)	0.8625200960935033	0.8843138182506752
9560	(0.4, 0.15, 0.15, 0.1, 0.05, 0.15)	0.8625199362041468	0.8884123314650189
1098	(0.05, 0.1, 0.4, 0.25, 0.05, 0.15)	0.8625182573659028	0.8773388640161457
8501	(0.3, 0.05, 0.25, 0.1, 0.05, 0.25)	0.8625173779744417	0.8872967568933435
2429	(0.05, 0.35, 0.3, 0.05, 0.1, 0.15)	0.8625152994128065	0.8812495751403749
9411	(0.4, 0.05, 0.15, 0.05, 0.15, 0.2)	0.8625136205745625	0.8914045918891109
4363	(0.1, 0.25, 0.35, 0.15, 0.05, 0.1)	0.8625119417363185	0.8791102930560756
9759	(0.45, 0.2, 0.1, 0.05, 0.15, 0.05)	0.862511542012927	0.8903432752684516
9364	(0.4, 0.05, 0.05, 0.15, 0.05, 0.3)	0.8625109024555008	0.8899301090995538
8889	(0.3, 0.25, 0.25, 0.1, 0.05, 0.05)	0.8625106626214659	0.8841811615263206
6295	(0.15, 0.4, 0.2, 0.1, 0.05, 0.1)	0.8625082642811175	0.8813670751350349
5090	(0.15, 0.05, 0.25, 0.45, 0.05, 0.05)	0.8625077846130478	0.8768618118389231
2650	(0.05, 0.5, 0.1, 0.15, 0.05, 0.15)	0.8625064255535171	0.8780926639417851
526	(0.05, 0.05, 0.4, 0.1, 0.05, 0.35)	0.8625042670472033	0.8824721892072526
7243	(0.2, 0.2, 0.35, 0.1, 0.05, 0.1)	0.8625020285962115	0.8826473083344359
9319	(0.35, 0.25, 0.2, 0.1, 0.05, 0.05)	0.8625017887621766	0.8854551592628319
4719	(0.1, 0.45, 0.2, 0.1, 0.1, 0.05)	0.86250162887282	0.8791120678855631
8619	(0.3, 0.1, 0.15, 0.05, 0.1, 0.3)	0.8625008294260371	0.8903524321320909
4361	(0.1, 0.25, 0.35, 0.1, 0.05, 0.15)	0.8624998700898978	0.88095606075056
6909	(0.2, 0.1, 0.4, 0.05, 0.1, 0.15)	0.8624995503111846	0.8853189293198188
4499	(0.1, 0.3, 0.25, 0.25, 0.05, 0.05)	0.8624977915282626	0.8767132680346865
9848	(0.5, 0.15, 0.05, 0.1, 0.1, 0.1)	0.8624968321921231	0.8909826772244204
2539	(0.05, 0.4, 0.25, 0.05, 0.1, 0.15)	0.8624954731325922	0.8812204553716141
3839	(0.1, 0.15, 0.25, 0.05, 0.05, 0.4)	0.8624944338517746	0.8860357876617875
8476	(0.3, 0.05, 0.2, 0.1, 0.05, 0.3)	0.8624902767285039	0.8880715877630877
8261	(0.25, 0.25, 0.3, 0.05, 0.1, 0.05)	0.8624901168391474	0.8847739702816269
3600	(0.1, 0.1, 0.45, 0.2, 0.1, 0.05)	0.8624889176689731	0.8778512400121077
9567	(0.4, 0.15, 0.2, 0.1, 0.05, 0.1)	0.8624878783881555	0.8873761059072482
9863	(0.5, 0.2, 0.05, 0.1, 0.1, 0.05)	0.8624860396605549	0.8901224660618047
8329	(0.25, 0.35, 0.2, 0.05, 0.1, 0.05)	0.8624842808776326	0.8850020280175526
6323	(0.15, 0.45, 0.15, 0.05, 0.1, 0.1)	0.8624810830905012	0.883394189566365
7742	(0.25, 0.05, 0.4, 0.15, 0.05, 0.1)	0.8624807633117884	0.882768876301107
8710	(0.3, 0.15, 0.1, 0.05, 0.1, 0.3)	0.8624774056353004	0.8906994270033679
5179	(0.15, 0.05, 0.5, 0.1, 0.15, 0.05)	0.8624773256906222	0.8810933116131899
9325	(0.35, 0.3, 0.05, 0.1, 0.05, 0.15)	0.862477005911909	0.8880019296323143
9680	(0.45, 0.05, 0.25, 0.15, 0.05, 0.05)	0.8624735682907428	0.8862582931656436
8592	(0.3, 0.1, 0.1, 0.1, 0.05, 0.35)	0.8624717295631422	0.889263055928427
9823	(0.5, 0.1, 0.05, 0.15, 0.05, 0.15)	0.8624708501716812	0.8898377472871496
9831	(0.5, 0.1, 0.1, 0.05, 0.2, 0.05)	0.8624703705036114	0.8915338717255024
564	(0.05, 0.05, 0.45, 0.15, 0.05, 0.25)	0.8624685317760109	0.8800065662408458
9575	(0.4, 0.2, 0.1, 0.1, 0.05, 0.15)	0.862466852937767	0.8886777627121455
9456	(0.4, 0.05, 0.3, 0.15, 0.05, 0.05)	0.8624658136569494	0.8851758984815126
813	(0.05, 0.1, 0.1, 0.6, 0.05, 0.1)	0.8624634952612792	0.8733814104799252
9318	(0.35, 0.25, 0.2, 0.05, 0.1, 0.05)	0.862463415316601	0.8873151805658118
7498	(0.2, 0.5, 0.05, 0.15, 0.05, 0.05)	0.8624610169762523	0.8807380001736507
9265	(0.35, 0.2, 0.1, 0.05, 0.1, 0.2)	0.8624600576401129	0.8903565393702415
9597	(0.4, 0.3, 0.05, 0.05, 0.15, 0.05)	0.862459498027365	0.8897263963698736
4709	(0.1, 0.45, 0.1, 0.25, 0.05, 0.05)	0.8624592581933301	0.8759672506578178
4724	(0.1, 0.5, 0.05, 0.05, 0.1, 0.2)	0.8624586985805822	0.8844427525450427
6180	(0.15, 0.3, 0.3, 0.1, 0.05, 0.1)	0.8624586186359039	0.8813474891848487
3590	(0.1, 0.1, 0.45, 0.05, 0.1, 0.2)	0.8624558205721641	0.8834985825237913
6327	(0.15, 0.45, 0.15, 0.15, 0.05, 0.05)	0.8624546214019897	0.8790476400045185
9685	(0.45, 0.1, 0.05, 0.05, 0.2, 0.15)	0.8624527826743892	0.8926941782828471
4562	(0.1, 0.35, 0.15, 0.05, 0.05, 0.3)	0.8624525428403546	0.8850299069763176
2657	(0.05, 0.5, 0.15, 0.1, 0.1, 0.1)	0.8624496648319362	0.8784655273455045
6182	(0.15, 0.3, 0.3, 0.15, 0.05, 0.05)	0.8624488653851534	0.8793244348723023
9736	(0.45, 0.15, 0.1, 0.05, 0.15, 0.1)	0.8624487054957969	0.8912173395249438
7327	(0.2, 0.25, 0.2, 0.05, 0.05, 0.25)	0.862441670364108	0.8865248866904877
3187	(0.1, 0.05, 0.5, 0.1, 0.1, 0.15)	0.8624415904194298	0.8813455258778935
8074	(0.25, 0.15, 0.35, 0.1, 0.05, 0.1)	0.8624401514152207	0.8838144786128964
5755	(0.15, 0.15, 0.4, 0.1, 0.05, 0.15)	0.862439671747151	0.8821807951889493
5152	(0.15, 0.05, 0.4, 0.1, 0.05, 0.25)	0.8624371934621242	0.8836400584229889
3185	(0.1, 0.05, 0.5, 0.05, 0.25, 0.05)	0.8624346352324191	0.880854377156732
8891	(0.3, 0.3, 0.05, 0.05, 0.1, 0.2)	0.8624338357856364	0.8897550370917375
6918	(0.2, 0.1, 0.45, 0.1, 0.1, 0.05)	0.862433755840958	0.8821794601402198
1805	(0.05, 0.2, 0.3, 0.05, 0.05, 0.35)	0.8624335959516015	0.8838798567345073
9804	(0.5, 0.05, 0.15, 0.1, 0.1, 0.1)	0.8624324767261053	0.8902071788303113
2379	(0.05, 0.35, 0.15, 0.05, 0.05, 0.35)	0.8624309577772181	0.8843431736162707
3296	(0.1, 0.1, 0.1, 0.05, 0.1, 0.55)	0.8624307179431834	0.8894760119072525
7486	(0.2, 0.45, 0.1, 0.05, 0.1, 0.1)	0.8624303981644702	0.8850361817053466
3184	(0.1, 0.05, 0.5, 0.05, 0.15, 0.15)	0.8624295987176873	0.882862486776735
2658	(0.05, 0.5, 0.15, 0.1, 0.15, 0.05)	0.862429198994296	0.8771015002052519
9905	(0.6, 0.05, 0.05, 0.15, 0.1, 0.05)	0.8624284794921915	0.8908122700339297
513	(0.05, 0.05, 0.35, 0.35, 0.05, 0.15)	0.8624263209858778	0.8764004347044315
8080	(0.25, 0.2, 0.05, 0.05, 0.1, 0.35)	0.8624259212624862	0.890754478130394
9150	(0.35, 0.1, 0.2, 0.05, 0.1, 0.2)	0.8624211245817893	0.8897522884619999
8952	(0.35, 0.05, 0.05, 0.05, 0.2, 0.3)	0.8624172872372318	0.8928593238106977
1531	(0.05, 0.15, 0.45, 0.15, 0.15, 0.05)	0.862415928177701	0.8770753332501521
9289	(0.35, 0.2, 0.25, 0.1, 0.05, 0.05)	0.8624131301139613	0.8852469230739267
9077	(0.35, 0.05, 0.35, 0.05, 0.15, 0.05)	0.8624129702246046	0.8872532107450753
9159	(0.35, 0.1, 0.25, 0.05, 0.1, 0.15)	0.8624115312203955	0.888846379366693
4487	(0.1, 0.3, 0.25, 0.05, 0.05, 0.25)	0.8624090529353687	0.8838914009794042
5697	(0.15, 0.15, 0.25, 0.05, 0.05, 0.35)	0.862408253488586	0.8865331168732442
1409	(0.05, 0.15, 0.25, 0.05, 0.05, 0.45)	0.8624079337098727	0.8852882938780885
586	(0.05, 0.05, 0.5, 0.1, 0.25, 0.05)	0.8624074540418032	0.8778276332092776
3873	(0.1, 0.15, 0.3, 0.05, 0.05, 0.35)	0.8624045760333849	0.885194801200878
4742	(0.1, 0.5, 0.1, 0.15, 0.05, 0.1)	0.8624032969185323	0.8786285996212105
8300	(0.25, 0.3, 0.25, 0.1, 0.05, 0.05)	0.8624026573611062	0.8829002686557825
3191	(0.1, 0.05, 0.5, 0.15, 0.1, 0.1)	0.8624023375823929	0.8794798502508824
7488	(0.2, 0.45, 0.1, 0.1, 0.05, 0.1)	0.8623976208463743	0.8829248571120905
7649	(0.25, 0.05, 0.2, 0.05, 0.1, 0.35)	0.8623965016208784	0.8896454217378101
7495	(0.2, 0.5, 0.05, 0.05, 0.15, 0.05)	0.8623949027273128	0.8843630972552529
228	(0.05, 0.05, 0.15, 0.1, 0.05, 0.6)	0.8623949027273127	0.8861181051958087
3872	(0.1, 0.15, 0.25, 0.4, 0.05, 0.05)	0.862393783501817	0.8756591763836223
8850	(0.3, 0.2, 0.3, 0.05, 0.1, 0.05)	0.8623902659359723	0.8859012461627558
8332	(0.25, 0.4, 0.05, 0.05, 0.1, 0.15)	0.8623895464338678	0.8877666704864767
2099	(0.05, 0.25, 0.3, 0.25, 0.05, 0.1)	0.8623893865445111	0.876282958269455
6916	(0.2, 0.1, 0.45, 0.05, 0.15, 0.05)	0.862388746987085	0.8836116218850487
9288	(0.35, 0.2, 0.25, 0.05, 0.1, 0.05)	0.8623882673190152	0.8871062375864027
1116	(0.05, 0.1, 0.5, 0.05, 0.15, 0.15)	0.8623881873743369	0.8813233012431598
8853	(0.3, 0.25, 0.05, 0.05, 0.1, 0.25)	0.8623860288680233	0.8904401998062201
9335	(0.35, 0.3, 0.15, 0.1, 0.05, 0.05)	0.8623856291446319	0.8855700833987664
9811	(0.5, 0.05, 0.2, 0.1, 0.1, 0.05)	0.8623842700851012	0.8890829578548047
573	(0.05, 0.05, 0.45, 0.25, 0.1, 0.1)	0.8623837904170314	0.8767077158026167
2641	(0.05, 0.5, 0.05, 0.25, 0.1, 0.05)	0.8623835505829966	0.8740008887969118
5261	(0.15, 0.1, 0.1, 0.05, 0.1, 0.5)	0.8623812321873263	0.8900117512559824
7728	(0.25, 0.05, 0.35, 0.05, 0.1, 0.2)	0.8623805926299	0.8871912880437056
2295	(0.05, 0.3, 0.35, 0.05, 0.1, 0.15)	0.8623804327405435	0.8811605588030224
7744	(0.25, 0.05, 0.4, 0.2, 0.05, 0.05)	0.8623795533490826	0.8810796234370977
2265	(0.05, 0.3, 0.25, 0.05, 0.05, 0.3)	0.8623771550087339	0.8832250074794142
3143	(0.1, 0.05, 0.35, 0.35, 0.05, 0.1)	0.8623767552853426	0.8769309045372935
8330	(0.25, 0.35, 0.2, 0.1, 0.05, 0.05)	0.8623749965024203	0.8829673666342863
1848	(0.05, 0.2, 0.35, 0.25, 0.1, 0.05)	0.8623733976088546	0.8756774115786233
8544	(0.3, 0.1, 0.05, 0.05, 0.15, 0.35)	0.8623709992685061	0.8921840011906749
553	(0.05, 0.05, 0.45, 0.05, 0.1, 0.3)	0.8623694003749407	0.8835784655571878
7621	(0.25, 0.05, 0.15, 0.1, 0.05, 0.4)	0.8623647635836003	0.8884616104695966
4417	(0.1, 0.3, 0.1, 0.05, 0.05, 0.4)	0.862364443804887	0.8866994717981793
8689	(0.3, 0.15, 0.05, 0.1, 0.05, 0.35)	0.8623627649666431	0.8896711410589241
7468	(0.2, 0.35, 0.25, 0.05, 0.1, 0.05)	0.8623620454645385	0.8834718501362882
3367	(0.1, 0.1, 0.1, 0.6, 0.05, 0.05)	0.862361885575182	0.873823900601507
9453	(0.4, 0.05, 0.3, 0.05, 0.15, 0.05)	0.8623618056305036	0.8883643953623988
9590	(0.4, 0.25, 0.1, 0.1, 0.05, 0.1)	0.8623607663496861	0.8878186038820576
5762	(0.15, 0.15, 0.45, 0.05, 0.15, 0.05)	0.8623601267922598	0.8822112107403006
3797	(0.1, 0.15, 0.2, 0.05, 0.05, 0.45)	0.8623599669029032	0.88677487063849
1451	(0.05, 0.15, 0.3, 0.05, 0.05, 0.4)	0.8623582880646593	0.8844811862419995
4513	(0.1, 0.3, 0.35, 0.1, 0.1, 0.05)	0.8623582880646592	0.8793211993424399
7218	(0.2, 0.2, 0.25, 0.05, 0.05, 0.25)	0.8623580482306243	0.8863028209673894
7480	(0.2, 0.45, 0.05, 0.05, 0.1, 0.15)	0.8623576485072331	0.8864095463334787
8519	(0.3, 0.05, 0.3, 0.1, 0.05, 0.2)	0.862355969668989	0.8864057689308967
4542	(0.1, 0.35, 0.1, 0.05, 0.05, 0.35)	0.8623532515499274	0.8859873960719535
8935	(0.3, 0.35, 0.15, 0.1, 0.05, 0.05)	0.8623511729882921	0.8843720106688299
5846	(0.15, 0.2, 0.15, 0.05, 0.05, 0.4)	0.8623507732649007	0.8875918576351782
1000	(0.05, 0.1, 0.25, 0.45, 0.1, 0.05)	0.8623506133755441	0.8739937502128226
2614	(0.05, 0.45, 0.2, 0.05, 0.1, 0.15)	0.8623499738181178	0.881074864381038
7430	(0.2, 0.3, 0.3, 0.05, 0.1, 0.05)	0.8623490144819785	0.8833950141552861
731	(0.05, 0.1, 0.1, 0.05, 0.1, 0.6)	0.8623486947032653	0.888720814107061
1522	(0.05, 0.15, 0.45, 0.05, 0.1, 0.2)	0.8623431785204638	0.8820015059977929
4737	(0.1, 0.5, 0.1, 0.05, 0.1, 0.15)	0.8623430186311072	0.8829670132390343
4582	(0.1, 0.35, 0.2, 0.05, 0.05, 0.25)	0.862342938686429	0.8839554754651969
7098	(0.2, 0.15, 0.4, 0.05, 0.1, 0.1)	0.8623426988523941	0.8843531864817427
7307	(0.2, 0.25, 0.15, 0.05, 0.05, 0.3)	0.8623421392396461	0.8873934065681381
7731	(0.25, 0.05, 0.35, 0.1, 0.05, 0.2)	0.8623419793502896	0.8852445278394413
590	(0.05, 0.05, 0.5, 0.15, 0.2, 0.05)	0.8623418994056113	0.8768654792963156
568	(0.05, 0.05, 0.45, 0.2, 0.05, 0.2)	0.862340380456724	0.8784295438556282
8934	(0.3, 0.35, 0.15, 0.05, 0.1, 0.05)	0.862339581009941	0.8863245822616818
